date,precipitation_mm,temperature_c,snow_depth_cm,place
2016-05-18,2.4,11.7,0.0,Rovaniemi
2016-05-19,0.0,8.0,0.0,Rovaniemi
2016-05-20,2.7,8.5,0.0,Rovaniemi
2016-05-21,0.6,8.0,0.0,Rovaniemi
2016-05-22,0.0,13.1,0.0,Rovaniemi
2016-05-23,0.0,13.0,0.0,Rovaniemi
2016-05-24,1.8,12.6,0.0,Rovaniemi
2016-05-25,0.0,12.1,0.0,Rovaniemi
2016-05-26,1.2,7.9,0.0,Rovaniemi
2016-05-27,1.4,9.1,0.0,Rovaniemi
2016-05-28,0.0,8.5,0.0,Rovaniemi
2016-05-29,1.8,13.1,0.0,Rovaniemi
2016-05-30,2.0,16.5,0.0,Rovaniemi
2016-05-31,0.0,12.5,0.0,Rovaniemi
2016-06-01,0.4,15.1,0.0,Rovaniemi
2016-06-02,0.0,12.2,0.0,Rovaniemi
2016-06-03,0.0,12.0,0.0,Rovaniemi
2016-06-04,3.0,9.8,0.0,Rovaniemi
2016-06-05,1.4,12.9,0.0,Rovaniemi
2016-06-06,0.0,13.8,0.0,Rovaniemi
2016-06-07,3.1,14.2,0.0,Rovaniemi
2016-06-08,2.2,11.9,0.0,Rovaniemi
2016-06-09,0.0,12.2,0.0,Rovaniemi
2016-06-10,0.0,11.6,0.0,Rovaniemi
2016-06-11,0.0,10.4,0.0,Rovaniemi
2016-06-12,1.2,14.1,0.0,Rovaniemi
2016-06-13,3.2,7.2,0.0,Rovaniemi
2016-06-14,0.0,7.8,0.0,Rovaniemi
2016-06-15,0.6,10.6,0.0,Rovaniemi
2016-06-16,0.1,8.8,0.0,Rovaniemi
2016-06-17,0.4,14.7,0.0,Rovaniemi
2016-06-18,3.6,10.9,0.0,Rovaniemi
2016-06-19,1.1,14.2,0.0,Rovaniemi
2016-06-20,3.3,15.2,0.0,Rovaniemi
2016-06-21,1.0,12.1,0.0,Rovaniemi
2016-06-22,0.1,12.8,0.0,Rovaniemi
2016-06-23,1.7,15.0,0.0,Rovaniemi
2016-06-24,0.0,14.4,0.0,Rovaniemi
2016-06-25,0.0,6.6,0.0,Rovaniemi
2016-06-26,5.3,10.7,0.0,Rovaniemi
2016-06-27,0.0,13.0,0.0,Rovaniemi
2016-06-28,0.0,12.2,0.0,Rovaniemi
2016-06-29,0.1,9.1,0.0,Rovaniemi
2016-06-30,1.2,7.2,0.0,Rovaniemi
2016-07-01,1.6,12.9,0.0,Rovaniemi
2016-07-02,0.2,9.2,0.0,Rovaniemi
2016-07-03,0.7,10.8,0.0,Rovaniemi
2016-07-04,0.0,11.4,0.0,Rovaniemi
2016-07-05,0.0,10.5,0.0,Rovaniemi
2016-07-06,0.3,8.5,0.0,Rovaniemi
2016-07-07,0.7,10.5,0.0,Rovaniemi
2016-07-08,3.7,9.2,0.0,Rovaniemi
2016-07-09,0.0,14.5,0.0,Rovaniemi
2016-07-10,2.9,10.8,0.0,Rovaniemi
2016-07-11,0.7,16.5,0.0,Rovaniemi
2016-07-12,0.0,6.6,0.0,Rovaniemi
2016-07-13,0.1,9.0,0.0,Rovaniemi
2016-07-14,0.0,8.8,0.0,Rovaniemi
2016-07-15,0.0,7.4,0.0,Rovaniemi
2016-07-16,0.9,8.3,0.0,Rovaniemi
2016-07-17,0.0,7.8,0.0,Rovaniemi
2016-07-18,0.0,6.3,0.0,Rovaniemi
2016-07-19,0.0,13.1,0.0,Rovaniemi
2016-07-20,2.6,8.1,0.0,Rovaniemi
2016-07-21,0.0,10.4,0.0,Rovaniemi
2016-07-22,0.1,10.4,0.0,Rovaniemi
2016-07-23,5.8,11.2,0.0,Rovaniemi
2016-07-24,0.6,5.0,0.0,Rovaniemi
2016-07-25,4.8,10.3,0.0,Rovaniemi
2016-07-26,0.0,6.7,0.0,Rovaniemi
2016-07-27,1.4,11.7,0.0,Rovaniemi
2016-07-28,0.0,7.7,0.0,Rovaniemi
2016-07-29,5.2,3.2,0.0,Rovaniemi
2016-07-30,0.5,9.0,0.0,Rovaniemi
2016-07-31,1.9,8.5,0.0,Rovaniemi
2016-08-01,0.8,2.0,0.0,Rovaniemi
2016-08-02,0.0,6.8,0.0,Rovaniemi
2016-08-03,0.0,8.7,0.0,Rovaniemi
2016-08-04,0.0,5.6,0.0,Rovaniemi
2016-08-05,1.1,1.6,0.0,Rovaniemi
2016-08-06,2.2,6.3,0.0,Rovaniemi
2016-08-07,0.0,5.1,0.0,Rovaniemi
2016-08-08,0.0,2.5,0.0,Rovaniemi
2016-08-09,0.2,1.6,0.0,Rovaniemi
2016-08-10,0.0,4.1,0.0,Rovaniemi
2016-08-11,0.0,-0.2,0.0,Rovaniemi
2016-08-12,10.4,2.3,0.0,Rovaniemi
2016-08-13,0.0,4.4,0.0,Rovaniemi
2016-08-14,0.0,4.9,0.0,Rovaniemi
2016-08-15,0.0,-0.6,0.0,Rovaniemi
2016-08-16,1.9,-3.6,1.3,Rovaniemi
2016-08-17,0.0,-1.8,1.3,Rovaniemi
2016-08-18,1.6,1.7,1.3,Rovaniemi
2016-08-19,0.1,-2.6,1.4,Rovaniemi
2016-08-20,0.8,1.6,1.4,Rovaniemi
2016-08-21,0.9,-3.3,2.1,Rovaniemi
2016-08-22,0.0,-3.3,2.1,Rovaniemi
2016-08-23,1.1,-2.7,2.9,Rovaniemi
2016-08-24,1.8,-0.3,4.2,Rovaniemi
2016-08-25,0.0,-7.0,4.2,Rovaniemi
2016-08-26,2.7,-2.7,6.1,Rovaniemi
2016-08-27,0.0,-3.1,6.1,Rovaniemi
2016-08-28,9.4,-6.7,12.7,Rovaniemi
2016-08-29,0.0,-3.7,12.7,Rovaniemi
2016-08-30,0.0,-5.4,12.7,Rovaniemi
2016-08-31,2.7,-8.2,14.5,Rovaniemi
2016-09-01,0.0,-6.0,14.5,Rovaniemi
2016-09-02,0.0,-8.8,14.5,Rovaniemi
2016-09-03,0.7,-8.2,15.0,Rovaniemi
2016-09-04,0.0,-4.8,15.0,Rovaniemi
2016-09-05,0.0,-8.2,15.0,Rovaniemi
2016-09-06,0.0,-5.7,15.0,Rovaniemi
2016-09-07,0.2,-8.6,15.2,Rovaniemi
2016-09-08,0.0,-11.1,15.2,Rovaniemi
2016-09-09,0.1,-7.9,15.2,Rovaniemi
2016-09-10,0.0,-8.1,15.2,Rovaniemi
2016-09-11,0.0,-13.0,15.2,Rovaniemi
2016-09-12,2.0,-7.5,16.6,Rovaniemi
2016-09-13,0.6,-6.9,17.0,Rovaniemi
2016-09-14,0.4,-9.6,17.3,Rovaniemi
2016-09-15,0.0,-11.4,17.3,Rovaniemi
2016-09-16,0.0,-7.0,17.3,Rovaniemi
2016-09-17,0.0,-11.1,17.3,Rovaniemi
2016-09-18,2.4,-12.3,19.0,Rovaniemi
2016-09-19,5.2,-9.0,22.6,Rovaniemi
2016-09-20,0.5,-9.7,22.9,Rovaniemi
2016-09-21,0.0,-17.7,22.9,Rovaniemi
2016-09-22,0.6,-15.8,23.4,Rovaniemi
2016-09-23,1.8,-13.5,24.6,Rovaniemi
2016-09-24,0.0,-12.3,24.6,Rovaniemi
2016-09-25,0.0,-18.7,24.6,Rovaniemi
2016-09-26,3.5,-13.9,27.1,Rovaniemi
2016-09-27,1.6,-17.6,28.3,Rovaniemi
2016-09-28,3.7,-15.2,30.8,Rovaniemi
2016-09-29,0.0,-18.8,30.8,Rovaniemi
2016-09-30,0.0,-23.6,30.8,Rovaniemi
2016-10-01,5.4,-22.6,34.6,Rovaniemi
2016-10-02,1.4,-21.4,35.6,Rovaniemi
2016-10-03,3.1,-20.5,37.8,Rovaniemi
2016-10-04,1.3,-19.4,38.7,Rovaniemi
2016-10-05,2.4,-21.1,40.4,Rovaniemi
2016-10-06,0.0,-20.3,40.4,Rovaniemi
2016-10-07,0.0,-21.8,40.4,Rovaniemi
2016-10-08,0.0,-21.0,40.4,Rovaniemi
2016-10-09,0.0,-19.1,40.4,Rovaniemi
2016-10-10,0.6,-21.8,40.8,Rovaniemi
2016-10-11,0.0,-20.8,40.8,Rovaniemi
2016-10-12,1.0,-20.7,41.5,Rovaniemi
2016-10-13,0.0,-23.3,41.5,Rovaniemi
2016-10-14,0.0,-27.7,41.5,Rovaniemi
2016-10-15,0.0,-23.0,41.5,Rovaniemi
2016-10-16,0.0,-25.7,41.5,Rovaniemi
2016-10-17,0.0,-22.2,41.5,Rovaniemi
2016-10-18,0.0,-21.3,41.5,Rovaniemi
2016-10-19,0.5,-25.7,41.8,Rovaniemi
2016-10-20,0.0,-25.0,41.8,Rovaniemi
2016-10-21,0.1,-24.1,41.9,Rovaniemi
2016-10-22,0.9,-28.1,42.5,Rovaniemi
2016-10-23,5.4,-26.4,46.3,Rovaniemi
2016-10-24,0.0,-30.6,46.3,Rovaniemi
2016-10-25,0.0,-24.5,46.3,Rovaniemi
2016-10-26,5.3,-23.2,50.0,Rovaniemi
2016-10-27,1.0,-27.5,50.7,Rovaniemi
2016-10-28,1.2,-29.9,51.5,Rovaniemi
2016-10-29,0.0,-27.7,51.5,Rovaniemi
2016-10-30,0.0,-31.9,51.5,Rovaniemi
2016-10-31,2.6,-30.1,53.3,Rovaniemi
2016-11-01,4.2,-30.3,56.3,Rovaniemi
2016-11-02,3.0,-30.9,58.3,Rovaniemi
2016-11-03,0.0,-29.3,58.3,Rovaniemi
2016-11-04,0.0,-29.0,58.3,Rovaniemi
2016-11-05,1.6,-30.3,59.4,Rovaniemi
2016-11-06,0.7,-28.4,59.9,Rovaniemi
2016-11-07,0.3,-29.9,60.1,Rovaniemi
2016-11-08,0.0,-32.4,60.1,Rovaniemi
2016-11-09,0.0,-31.7,60.1,Rovaniemi
2016-11-10,0.0,-31.9,60.1,Rovaniemi
2016-11-11,15.0,-32.9,70.0,Rovaniemi
2016-11-12,1.7,-30.9,70.0,Rovaniemi
2016-11-13,0.0,-37.7,70.0,Rovaniemi
2016-11-14,5.2,-32.5,70.0,Rovaniemi
2016-11-15,1.4,-32.0,70.0,Rovaniemi
2016-11-16,0.0,-31.5,70.0,Rovaniemi
2016-11-17,0.7,-30.4,70.0,Rovaniemi
2016-11-18,0.0,-33.7,70.0,Rovaniemi
2016-11-19,0.9,-31.5,70.0,Rovaniemi
2016-11-20,4.4,-32.2,70.0,Rovaniemi
2016-11-21,0.0,-33.3,70.0,Rovaniemi
2016-11-22,0.1,-37.6,70.0,Rovaniemi
2016-11-23,0.0,-31.5,70.0,Rovaniemi
2016-11-24,0.0,-34.2,70.0,Rovaniemi
2016-11-25,1.1,-35.2,70.0,Rovaniemi
2016-11-26,0.0,-37.6,70.0,Rovaniemi
2016-11-27,0.1,-40.9,70.0,Rovaniemi
2016-11-28,2.2,-30.2,70.0,Rovaniemi
2016-11-29,0.1,-34.3,70.0,Rovaniemi
2016-11-30,0.0,-37.9,70.0,Rovaniemi
2016-12-01,2.2,-38.4,70.0,Rovaniemi
2016-12-02,1.0,-36.1,70.0,Rovaniemi
2016-12-03,0.0,-33.5,70.0,Rovaniemi
2016-12-04,0.8,-34.0,70.0,Rovaniemi
2016-12-05,0.0,-33.9,70.0,Rovaniemi
2016-12-06,0.0,-37.9,70.0,Rovaniemi
2016-12-07,0.0,-36.2,70.0,Rovaniemi
2016-12-08,0.0,-35.5,70.0,Rovaniemi
2016-12-09,0.0,-36.0,70.0,Rovaniemi
2016-12-10,0.0,-34.5,70.0,Rovaniemi
2016-12-11,0.0,-32.0,70.0,Rovaniemi
2016-12-12,0.0,-35.4,70.0,Rovaniemi
2016-12-13,1.3,-37.4,70.0,Rovaniemi
2016-12-14,1.9,-39.6,70.0,Rovaniemi
2016-12-15,2.9,-35.6,70.0,Rovaniemi
2016-12-16,1.0,-37.6,70.0,Rovaniemi
2016-12-17,0.3,-34.9,70.0,Rovaniemi
2016-12-18,2.2,-35.1,70.0,Rovaniemi
2016-12-19,3.0,-32.0,70.0,Rovaniemi
2016-12-20,0.1,-35.4,70.0,Rovaniemi
2016-12-21,0.0,-34.7,70.0,Rovaniemi
2016-12-22,2.6,-37.5,70.0,Rovaniemi
2016-12-23,0.0,-39.3,70.0,Rovaniemi
2016-12-24,0.2,-33.0,70.0,Rovaniemi
2016-12-25,1.3,-32.6,70.0,Rovaniemi
2016-12-26,0.7,-36.4,70.0,Rovaniemi
2016-12-27,4.2,-40.3,70.0,Rovaniemi
2016-12-28,0.0,-32.0,70.0,Rovaniemi
2016-12-29,0.5,-32.3,70.0,Rovaniemi
2016-12-30,0.2,-35.5,70.0,Rovaniemi
2016-12-31,0.1,-32.4,70.0,Rovaniemi
2017-01-01,0.4,-35.7,70.0,Rovaniemi
2017-01-02,0.0,-34.9,70.0,Rovaniemi
2017-01-03,0.0,-39.4,70.0,Rovaniemi
2017-01-04,0.0,-32.2,70.0,Rovaniemi
2017-01-05,0.9,-39.6,70.0,Rovaniemi
2017-01-06,0.8,-30.8,70.0,Rovaniemi
2017-01-07,1.7,-30.4,70.0,Rovaniemi
2017-01-08,1.1,-41.2,70.0,Rovaniemi
2017-01-09,0.0,-30.8,70.0,Rovaniemi
2017-01-10,0.3,-35.1,70.0,Rovaniemi
2017-01-11,0.9,-33.4,70.0,Rovaniemi
2017-01-12,0.0,-37.8,70.0,Rovaniemi
2017-01-13,0.2,-34.9,70.0,Rovaniemi
2017-01-14,0.0,-36.9,70.0,Rovaniemi
2017-01-15,0.8,-35.7,70.0,Rovaniemi
2017-01-16,0.0,-30.5,70.0,Rovaniemi
2017-01-17,0.0,-30.9,70.0,Rovaniemi
2017-01-18,0.0,-31.1,70.0,Rovaniemi
2017-01-19,0.6,-34.3,70.0,Rovaniemi
2017-01-20,0.2,-34.5,70.0,Rovaniemi
2017-01-21,0.0,-36.7,70.0,Rovaniemi
2017-01-22,0.0,-30.7,70.0,Rovaniemi
2017-01-23,1.7,-27.3,70.0,Rovaniemi
2017-01-24,0.8,-28.3,70.0,Rovaniemi
2017-01-25,0.2,-31.6,70.0,Rovaniemi
2017-01-26,0.1,-30.2,70.0,Rovaniemi
2017-01-27,0.0,-30.5,70.0,Rovaniemi
2017-01-28,0.6,-28.6,70.0,Rovaniemi
2017-01-29,0.0,-26.3,70.0,Rovaniemi
2017-01-30,0.0,-31.8,70.0,Rovaniemi
2017-01-31,0.2,-31.4,70.0,Rovaniemi
2017-02-01,0.0,-30.6,70.0,Rovaniemi
2017-02-02,1.5,-29.6,70.0,Rovaniemi
2017-02-03,0.9,-27.4,70.0,Rovaniemi
2017-02-04,0.0,-29.1,70.0,Rovaniemi
2017-02-05,0.0,-30.8,70.0,Rovaniemi
2017-02-06,0.7,-30.5,70.0,Rovaniemi
2017-02-07,0.2,-31.0,70.0,Rovaniemi
2017-02-08,0.0,-28.0,70.0,Rovaniemi
2017-02-09,0.9,-24.8,70.0,Rovaniemi
2017-02-10,0.2,-26.1,70.0,Rovaniemi
2017-02-11,0.1,-25.4,70.0,Rovaniemi
2017-02-12,0.0,-29.2,70.0,Rovaniemi
2017-02-13,0.0,-29.0,70.0,Rovaniemi
2017-02-14,0.6,-25.3,70.0,Rovaniemi
2017-02-15,0.7,-22.3,70.0,Rovaniemi
2017-02-16,0.9,-23.0,70.0,Rovaniemi
2017-02-17,0.8,-26.4,70.0,Rovaniemi
2017-02-18,1.0,-18.6,70.0,Rovaniemi
2017-02-19,0.0,-29.1,70.0,Rovaniemi
2017-02-20,1.2,-23.6,70.0,Rovaniemi
2017-02-21,0.7,-23.0,70.0,Rovaniemi
2017-02-22,0.5,-23.4,70.0,Rovaniemi
2017-02-23,0.0,-21.2,70.0,Rovaniemi
2017-02-24,0.0,-22.6,70.0,Rovaniemi
2017-02-25,0.7,-25.5,70.0,Rovaniemi
2017-02-26,0.0,-21.6,70.0,Rovaniemi
2017-02-27,0.0,-20.6,70.0,Rovaniemi
2017-02-28,0.0,-18.3,70.0,Rovaniemi
2017-03-01,0.0,-16.7,70.0,Rovaniemi
2017-03-02,0.0,-22.0,70.0,Rovaniemi
2017-03-03,0.7,-15.2,70.0,Rovaniemi
2017-03-04,0.1,-20.1,70.0,Rovaniemi
2017-03-05,0.4,-19.9,70.0,Rovaniemi
2017-03-06,0.0,-19.2,70.0,Rovaniemi
2017-03-07,2.5,-22.7,70.0,Rovaniemi
2017-03-08,1.7,-18.5,70.0,Rovaniemi
2017-03-09,3.0,-13.7,70.0,Rovaniemi
2017-03-10,0.0,-15.4,70.0,Rovaniemi
2017-03-11,0.0,-15.6,70.0,Rovaniemi
2017-03-12,0.5,-14.9,70.0,Rovaniemi
2017-03-13,0.1,-12.2,70.0,Rovaniemi
2017-03-14,0.3,-17.1,70.0,Rovaniemi
2017-03-15,0.3,-12.2,70.0,Rovaniemi
2017-03-16,0.0,-13.9,70.0,Rovaniemi
2017-03-17,0.0,-15.6,70.0,Rovaniemi
2017-03-18,0.0,-12.1,70.0,Rovaniemi
2017-03-19,0.6,-12.6,70.0,Rovaniemi
2017-03-20,0.3,-14.4,70.0,Rovaniemi
2017-03-21,0.0,-14.7,70.0,Rovaniemi
2017-03-22,4.3,-12.7,70.0,Rovaniemi
2017-03-23,0.0,-12.4,70.0,Rovaniemi
2017-03-24,0.0,-7.7,70.0,Rovaniemi
2017-03-25,0.0,-10.9,70.0,Rovaniemi
2017-03-26,0.3,-10.8,70.0,Rovaniemi
2017-03-27,0.2,-6.7,70.0,Rovaniemi
2017-03-28,1.1,-5.7,70.0,Rovaniemi
2017-03-29,0.0,-10.7,70.0,Rovaniemi
2017-03-30,0.5,-11.4,70.0,Rovaniemi
2017-03-31,0.1,-6.5,70.0,Rovaniemi
2017-04-01,0.0,-7.9,70.0,Rovaniemi
2017-04-02,0.0,-8.4,70.0,Rovaniemi
2017-04-03,2.3,-4.0,70.0,Rovaniemi
2017-04-04,1.1,-6.8,70.0,Rovaniemi
2017-04-05,1.3,-1.0,70.0,Rovaniemi
2017-04-06,0.0,-5.3,70.0,Rovaniemi
2017-04-07,1.3,-4.6,70.0,Rovaniemi
2017-04-08,0.0,1.0,70.0,Rovaniemi
2017-04-09,1.8,-3.4,70.0,Rovaniemi
2017-04-10,0.3,-5.6,70.0,Rovaniemi
2017-04-11,0.8,-6.0,70.0,Rovaniemi
2017-04-12,0.3,-4.2,70.0,Rovaniemi
2017-04-13,0.0,-2.0,70.0,Rovaniemi
2017-04-14,1.9,0.0,70.0,Rovaniemi
2017-04-15,1.3,-5.6,70.0,Rovaniemi
2017-04-16,0.0,-1.5,70.0,Rovaniemi
2017-04-17,0.1,2.1,69.5,Rovaniemi
2017-04-18,1.4,-0.1,70.0,Rovaniemi
2017-04-19,0.0,3.0,64.9,Rovaniemi
2017-04-20,0.0,-3.8,64.9,Rovaniemi
2017-04-21,0.0,-0.2,64.9,Rovaniemi
2017-04-22,2.2,1.0,64.9,Rovaniemi
2017-04-23,0.2,2.5,62.6,Rovaniemi
2017-04-24,1.9,-0.7,64.0,Rovaniemi
2017-04-25,3.1,2.8,59.9,Rovaniemi
2017-04-26,0.2,3.3,53.2,Rovaniemi
2017-04-27,0.0,2.3,51.9,Rovaniemi
2017-04-28,5.6,4.0,42.2,Rovaniemi
2017-04-29,0.0,3.9,32.7,Rovaniemi
2017-04-30,0.4,1.8,32.7,Rovaniemi
2017-05-01,0.0,3.4,26.0,Rovaniemi
2017-05-02,0.2,0.9,26.0,Rovaniemi
2017-05-03,0.0,0.6,26.0,Rovaniemi
2017-05-04,1.5,5.3,9.4,Rovaniemi
2017-05-05,1.1,0.2,9.4,Rovaniemi
2017-05-06,0.0,4.7,0.0,Rovaniemi
2017-05-07,0.4,6.6,0.0,Rovaniemi
2017-05-08,0.0,5.9,0.0,Rovaniemi
2017-05-09,0.0,11.6,0.0,Rovaniemi
2017-05-10,0.0,7.5,0.0,Rovaniemi
2017-05-11,2.2,6.0,0.0,Rovaniemi
2017-05-12,0.0,8.4,0.0,Rovaniemi
2017-05-13,0.0,3.9,0.0,Rovaniemi
2017-05-14,1.7,9.9,0.0,Rovaniemi
2017-05-15,0.6,6.4,0.0,Rovaniemi
2017-05-16,0.0,10.7,0.0,Rovaniemi
2017-05-17,0.0,9.1,0.0,Rovaniemi
2017-05-18,0.3,9.9,0.0,Rovaniemi
2017-05-19,0.0,7.2,0.0,Rovaniemi
2017-05-20,4.8,5.9,0.0,Rovaniemi
2017-05-21,0.0,6.1,0.0,Rovaniemi
2017-05-22,0.0,4.9,0.0,Rovaniemi
2017-05-23,0.0,8.4,0.0,Rovaniemi
2017-05-24,0.8,8.1,0.0,Rovaniemi
2017-05-25,0.0,12.3,0.0,Rovaniemi
2017-05-26,0.8,7.3,0.0,Rovaniemi
2017-05-27,8.6,15.6,0.0,Rovaniemi
2017-05-28,0.0,7.7,0.0,Rovaniemi
2017-05-29,0.0,8.1,0.0,Rovaniemi
2017-05-30,0.0,6.9,0.0,Rovaniemi
2017-05-31,0.0,10.7,0.0,Rovaniemi
2017-06-01,0.0,10.0,0.0,Rovaniemi
2017-06-02,0.0,10.7,0.0,Rovaniemi
2017-06-03,0.0,12.1,0.0,Rovaniemi
2017-06-04,0.0,13.6,0.0,Rovaniemi
2017-06-05,0.2,8.4,0.0,Rovaniemi
2017-06-06,0.0,11.4,0.0,Rovaniemi
2017-06-07,0.0,13.6,0.0,Rovaniemi
2017-06-08,0.0,8.8,0.0,Rovaniemi
2017-06-09,0.0,18.5,0.0,Rovaniemi
2017-06-10,0.7,17.6,0.0,Rovaniemi
2017-06-11,0.0,11.6,0.0,Rovaniemi
2017-06-12,0.0,9.1,0.0,Rovaniemi
2017-06-13,0.6,9.4,0.0,Rovaniemi
2017-06-14,2.0,12.5,0.0,Rovaniemi
2017-06-15,0.1,13.5,0.0,Rovaniemi
2017-06-16,0.0,7.4,0.0,Rovaniemi
2017-06-17,0.0,9.6,0.0,Rovaniemi
2017-06-18,0.3,12.4,0.0,Rovaniemi
2017-06-19,0.0,8.5,0.0,Rovaniemi
2017-06-20,1.0,11.3,0.0,Rovaniemi
2017-06-21,0.0,13.1,0.0,Rovaniemi
2017-06-22,0.0,11.6,0.0,Rovaniemi
2017-06-23,0.1,10.1,0.0,Rovaniemi
2017-06-24,0.0,12.1,0.0,Rovaniemi
2017-06-25,0.0,13.1,0.0,Rovaniemi
2017-06-26,0.2,9.5,0.0,Rovaniemi
2017-06-27,0.1,12.6,0.0,Rovaniemi
2017-06-28,0.0,12.5,0.0,Rovaniemi
2017-06-29,0.0,12.9,0.0,Rovaniemi
2017-06-30,0.0,12.2,0.0,Rovaniemi
2017-07-01,0.6,11.8,0.0,Rovaniemi
2017-07-02,0.4,11.0,0.0,Rovaniemi
2017-07-03,0.1,10.5,0.0,Rovaniemi
2017-07-04,0.3,13.0,0.0,Rovaniemi
2017-07-05,1.6,10.8,0.0,Rovaniemi
2017-07-06,11.7,12.3,0.0,Rovaniemi
2017-07-07,3.7,12.1,0.0,Rovaniemi
2017-07-08,1.4,8.3,0.0,Rovaniemi
2017-07-09,0.0,9.8,0.0,Rovaniemi
2017-07-10,0.3,10.3,0.0,Rovaniemi
2017-07-11,1.0,10.5,0.0,Rovaniemi
2017-07-12,1.7,11.2,0.0,Rovaniemi
2017-07-13,0.0,10.4,0.0,Rovaniemi
2017-07-14,1.6,9.9,0.0,Rovaniemi
2017-07-15,0.0,8.5,0.0,Rovaniemi
2017-07-16,1.4,12.0,0.0,Rovaniemi
2017-07-17,1.2,10.1,0.0,Rovaniemi
2017-07-18,0.7,8.7,0.0,Rovaniemi
2017-07-19,0.0,7.8,0.0,Rovaniemi
2017-07-20,0.0,9.3,0.0,Rovaniemi
2017-07-21,0.0,8.4,0.0,Rovaniemi
2017-07-22,0.0,4.3,0.0,Rovaniemi
2017-07-23,0.0,5.4,0.0,Rovaniemi
2017-07-24,1.5,10.9,0.0,Rovaniemi
2017-07-25,0.0,8.3,0.0,Rovaniemi
2017-07-26,0.0,5.6,0.0,Rovaniemi
2017-07-27,2.3,6.0,0.0,Rovaniemi
2017-07-28,1.9,4.5,0.0,Rovaniemi
2017-07-29,0.0,5.1,0.0,Rovaniemi
2017-07-30,0.0,8.7,0.0,Rovaniemi
2017-07-31,0.0,5.4,0.0,Rovaniemi
2017-08-01,5.9,7.6,0.0,Rovaniemi
2017-08-02,0.2,9.3,0.0,Rovaniemi
2017-08-03,6.3,4.0,0.0,Rovaniemi
2017-08-04,1.3,1.4,0.0,Rovaniemi
2017-08-05,2.5,5.5,0.0,Rovaniemi
2017-08-06,0.0,2.0,0.0,Rovaniemi
2017-08-07,0.3,3.7,0.0,Rovaniemi
2017-08-08,0.1,3.8,0.0,Rovaniemi
2017-08-09,0.0,7.7,0.0,Rovaniemi
2017-08-10,0.0,3.6,0.0,Rovaniemi
2017-08-11,0.0,1.3,0.0,Rovaniemi
2017-08-12,0.1,3.7,0.0,Rovaniemi
2017-08-13,0.0,3.8,0.0,Rovaniemi
2017-08-14,1.7,4.4,0.0,Rovaniemi
2017-08-15,0.2,-1.2,0.2,Rovaniemi
2017-08-16,0.3,3.9,0.0,Rovaniemi
2017-08-17,2.5,6.1,0.0,Rovaniemi
2017-08-18,2.0,3.2,0.0,Rovaniemi
2017-08-19,0.0,3.3,0.0,Rovaniemi
2017-08-20,0.0,-1.8,0.0,Rovaniemi
2017-08-21,0.0,3.1,0.0,Rovaniemi
2017-08-22,0.0,-2.7,0.0,Rovaniemi
2017-08-23,0.0,-2.0,0.0,Rovaniemi
2017-08-24,0.0,-3.4,0.0,Rovaniemi
2017-08-25,0.0,-4.1,0.0,Rovaniemi
2017-08-26,0.3,-3.0,0.2,Rovaniemi
2017-08-27,0.4,-6.3,0.5,Rovaniemi
2017-08-28,0.0,-5.5,0.5,Rovaniemi
2017-08-29,0.0,-6.6,0.5,Rovaniemi
2017-08-30,0.6,-0.7,0.9,Rovaniemi
2017-08-31,0.0,-0.9,0.9,Rovaniemi
2017-09-01,3.2,1.0,0.9,Rovaniemi
2017-09-02,1.1,-6.0,1.7,Rovaniemi
2017-09-03,3.1,-6.1,3.8,Rovaniemi
2017-09-04,3.2,-4.7,6.1,Rovaniemi
2017-09-05,0.0,-10.2,6.1,Rovaniemi
2017-09-06,0.0,-9.9,6.1,Rovaniemi
2017-09-07,0.2,-11.8,6.2,Rovaniemi
2017-09-08,3.6,-6.2,8.8,Rovaniemi
2017-09-09,1.1,-10.8,9.6,Rovaniemi
2017-09-10,3.8,-6.6,12.2,Rovaniemi
2017-09-11,1.7,-10.6,13.4,Rovaniemi
2017-09-12,0.5,-9.9,13.7,Rovaniemi
2017-09-13,2.6,-10.8,15.6,Rovaniemi
2017-09-14,0.0,-10.3,15.6,Rovaniemi
2017-09-15,0.0,-12.4,15.6,Rovaniemi
2017-09-16,0.0,-9.0,15.6,Rovaniemi
2017-09-17,0.2,-12.4,15.7,Rovaniemi
2017-09-18,0.4,-11.5,16.0,Rovaniemi
2017-09-19,2.3,-12.6,17.6,Rovaniemi
2017-09-20,2.7,-15.8,19.5,Rovaniemi
2017-09-21,0.0,-10.3,19.5,Rovaniemi
2017-09-22,0.8,-15.7,20.1,Rovaniemi
2017-09-23,1.2,-12.5,20.9,Rovaniemi
2017-09-24,0.0,-13.1,20.9,Rovaniemi
2017-09-25,2.2,-19.1,22.5,Rovaniemi
2017-09-26,3.0,-16.2,24.6,Rovaniemi
2017-09-27,0.6,-14.7,25.0,Rovaniemi
2017-09-28,0.0,-17.3,25.0,Rovaniemi
2017-09-29,0.6,-17.3,25.4,Rovaniemi
2017-09-30,0.9,-16.9,26.1,Rovaniemi
2017-10-01,0.0,-18.7,26.1,Rovaniemi
2017-10-02,0.5,-17.3,26.4,Rovaniemi
2017-10-03,3.5,-18.5,28.9,Rovaniemi
2017-10-04,0.0,-19.5,28.9,Rovaniemi
2017-10-05,0.4,-21.8,29.1,Rovaniemi
